gap_id,timestamp_before,timestamp_after,duration_minutes,estimated_missing_m15_timestamps,is_grid_aligned_interval,crosses_utc_date,weekday_before,weekday_after,preliminary_category,classification_reason
556,2020-04-17T20:45:00Z,2020-04-19T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
557,2020-04-24T20:45:00Z,2020-04-26T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
558,2020-05-01T20:45:00Z,2020-05-03T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
559,2020-05-08T20:45:00Z,2020-05-10T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
560,2020-05-15T20:45:00Z,2020-05-17T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
561,2020-05-22T20:45:00Z,2020-05-24T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
562,2020-05-29T20:45:00Z,2020-05-31T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
563,2020-06-05T20:45:00Z,2020-06-07T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
564,2020-06-12T20:45:00Z,2020-06-14T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
565,2020-06-19T20:45:00Z,2020-06-21T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
566,2020-06-26T20:45:00Z,2020-06-28T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
567,2020-07-03T20:45:00Z,2020-07-05T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
568,2020-07-10T20:45:00Z,2020-07-12T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
569,2020-07-17T20:45:00Z,2020-07-19T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
570,2020-07-24T20:45:00Z,2020-07-26T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
571,2020-07-31T20:45:00Z,2020-08-02T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
572,2020-08-07T20:45:00Z,2020-08-09T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
573,2020-08-14T20:45:00Z,2020-08-16T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
574,2020-08-21T20:45:00Z,2020-08-23T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
575,2020-08-28T20:45:00Z,2020-08-30T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
576,2020-09-04T20:45:00Z,2020-09-06T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
577,2020-09-11T20:45:00Z,2020-09-13T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
578,2020-09-18T20:45:00Z,2020-09-20T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
579,2020-09-25T20:45:00Z,2020-09-27T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
580,2020-10-02T20:45:00Z,2020-10-04T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
581,2020-10-09T20:45:00Z,2020-10-11T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
582,2020-10-16T20:45:00Z,2020-10-18T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
583,2020-10-23T20:45:00Z,2020-10-25T20:00:00Z,2835.0,188,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
584,2020-10-30T19:45:00Z,2020-11-01T22:00:00Z,3015.0,200,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
585,2020-11-06T21:45:00Z,2020-11-08T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
586,2020-11-13T21:45:00Z,2020-11-15T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
587,2020-11-20T21:45:00Z,2020-11-22T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
588,2020-11-27T21:45:00Z,2020-11-29T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
589,2020-11-30T04:45:00Z,2020-12-01T00:00:00Z,1155.0,76,True,True,Monday,Tuesday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
590,2020-12-04T21:45:00Z,2020-12-06T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
591,2020-12-11T21:45:00Z,2020-12-13T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
592,2020-12-18T21:45:00Z,2020-12-20T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
593,2020-12-24T22:00:00Z,2020-12-24T22:30:00Z,30.0,1,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
594,2020-12-25T07:45:00Z,2020-12-27T22:00:00Z,3735.0,248,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
595,2020-12-31T21:45:00Z,2021-01-03T22:00:00Z,4335.0,288,True,True,Thursday,Sunday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
596,2021-01-08T21:45:00Z,2021-01-10T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
597,2021-01-15T21:45:00Z,2021-01-17T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
598,2021-01-22T21:45:00Z,2021-01-24T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
599,2021-01-29T21:45:00Z,2021-01-31T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
600,2021-02-05T21:45:00Z,2021-02-07T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
601,2021-02-12T21:45:00Z,2021-02-14T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
602,2021-02-19T21:45:00Z,2021-02-21T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
603,2021-02-26T21:45:00Z,2021-02-28T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
604,2021-03-05T21:45:00Z,2021-03-07T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
605,2021-03-12T21:45:00Z,2021-03-14T20:00:00Z,2775.0,184,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
606,2021-03-19T19:45:00Z,2021-03-21T20:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
607,2021-03-26T19:45:00Z,2021-03-28T21:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
608,2021-03-28T22:45:00Z,2021-03-29T00:00:00Z,75.0,4,True,True,Sunday,Monday,unclassified,interval does not satisfy the configured descriptive category rules
609,2021-04-02T20:45:00Z,2021-04-04T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
610,2021-04-09T20:45:00Z,2021-04-11T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
611,2021-04-16T20:45:00Z,2021-04-18T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
612,2021-04-20T21:00:00Z,2021-04-20T21:30:00Z,30.0,1,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
613,2021-04-23T20:45:00Z,2021-04-25T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
614,2021-04-30T20:45:00Z,2021-05-02T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
615,2021-05-07T20:45:00Z,2021-05-09T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
616,2021-05-14T20:45:00Z,2021-05-16T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
617,2021-05-21T20:45:00Z,2021-05-23T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
618,2021-05-28T20:45:00Z,2021-05-30T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
619,2021-05-31T03:45:00Z,2021-06-01T00:00:00Z,1215.0,80,True,True,Monday,Tuesday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
620,2021-06-04T20:45:00Z,2021-06-06T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
621,2021-06-11T20:45:00Z,2021-06-13T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
622,2021-06-18T20:45:00Z,2021-06-20T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
623,2021-06-25T20:45:00Z,2021-06-27T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
624,2021-07-02T20:45:00Z,2021-07-04T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
625,2021-07-09T20:45:00Z,2021-07-11T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
626,2021-07-16T20:45:00Z,2021-07-18T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
627,2021-07-23T20:45:00Z,2021-07-25T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
628,2021-07-30T20:45:00Z,2021-08-01T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
629,2021-08-06T20:45:00Z,2021-08-08T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
630,2021-08-13T20:45:00Z,2021-08-15T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
631,2021-08-20T20:45:00Z,2021-08-22T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
632,2021-08-27T20:45:00Z,2021-08-29T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
633,2021-09-03T20:45:00Z,2021-09-05T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
634,2021-09-10T20:45:00Z,2021-09-12T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
635,2021-09-17T20:45:00Z,2021-09-19T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
636,2021-09-24T20:45:00Z,2021-09-26T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
637,2021-10-01T20:45:00Z,2021-10-03T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
638,2021-10-08T20:45:00Z,2021-10-10T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
639,2021-10-15T20:45:00Z,2021-10-17T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
640,2021-10-22T20:45:00Z,2021-10-24T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
641,2021-10-29T20:45:00Z,2021-10-31T20:00:00Z,2835.0,188,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
642,2021-11-05T19:45:00Z,2021-11-07T22:00:00Z,3015.0,200,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
643,2021-11-12T21:45:00Z,2021-11-14T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
644,2021-11-19T21:45:00Z,2021-11-21T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
645,2021-11-26T21:45:00Z,2021-11-28T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
646,2021-12-03T21:45:00Z,2021-12-05T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
647,2021-12-10T21:45:00Z,2021-12-12T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
648,2021-12-17T21:45:00Z,2021-12-19T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
649,2021-12-24T21:45:00Z,2021-12-26T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
650,2021-12-31T21:45:00Z,2022-01-02T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
651,2022-01-07T21:45:00Z,2022-01-09T22:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
